m/z meas.,RT [min],Area: B6_1_ML_polar_RP_pos_01.raw (F1),Area: B6_2_ML_polar_RP_pos_01.raw (F2),Area: B6_3_ML_polar_RP_pos_01.raw (F3),Area: B6_14_ML_polar_RP_pos_01.raw (F4),Area: B6_15_ML_polar_RP_pos_01.raw (F5),Area: B6_16_ML_polar_RP_pos_01.raw (F6),Area: B6_26_ML_polar_RP_pos_01.raw (F7),Area: B6_27_ML_polar_RP_pos_01.raw (F8),Area: B6_28_ML_polar_RP_pos_01.raw (F9),Area: B6_32_ML_polar_RP_pos_01.raw (F10),Area: B6_33_ML_polar_RP_pos_01.raw (F11),Area: B6_34_ML_polar_RP_pos_01.raw (F12),Area: FVB_4_ML_polar_RP_pos_01.raw (F14),Area: FVB_5_ML_polar_RP_pos_01.raw (F15),Area: FVB_6_ML_polar_RP_pos_01.raw (F16),Area: FVB_17_ML_polar_RP_pos_01.raw (F17),Area: FVB_18_ML_polar_RP_pos_01.raw (F18),Area: FVB_19_ML_polar_RP_pos_01.raw (F19),Area: FVB_29_ML_polar_RP_pos_01.raw (F20),Area: FVB_30_ML_polar_RP_pos_01.raw (F21),Area: FVB_31_ML_polar_RP_pos_01.raw (F22),Area: FVB_35_ML_polar_RP_pos_01.raw (F23),Area: FVB_36_ML_polar_RP_pos_01.raw (F24),Area: FVB_37_ML_polar_RP_pos_01.raw (F25)
2138.63846,2.557,1692909.79495563,1085001.03061759,2078641.11423749,851711.895996159,370349.783001428,955046.939775296,1590103.23990141,1508317.99507739,283646.164655645,377431.669765705,565471.162916539,859193.766421061,1891055.74984433,1394558.66903321,1861139.99436985,433699.545561308,44828.815510484,44044.5965441764,340379.743087552,299768.832493788,1084870.97178954,539765.450629707,1002945.69505278,959482.310388418
151.02899,13.847,2107179.17815968,2165282.96410645,1782123.58795936,2467865.57622613,1704859.04410851,1841328.87313454,1720903.10352508,2085949.80732212,2023250.90486265,1785343.71392416,1797021.47426667,2144263.24485034,2033733.29770287,2224692.48610554,1744820.29054298,1842485.91918298,2053625.1976213,2218777.93714341,1806772.37300962,1599689.53017921,1877174.79230762,2061762.90616821,2187818.89886886,2132445.8592183
366.9205,0.707,2033658.21763097,2561395.84634036,969247.892940277,1886476.08147393,2128817.73155266,574721.93787402,1521500.77797611,946088.565383339,1264107.43440531,1259011.76129378,1315898.89673419,1017533.86044376,1870797.7073063,1185357.75912078,1819262.56549971,1541378.04934493,1222926.81178963,700547.132074347,1518321.4350059,1442205.55943725,1710636.00442417,1494248.42834276,1140110.19061409,2074478.30361142
360.06553,2.857,1755774.94707939,1683057.41831513,2567147.34696688,1392551.05234044,884500.097313589,1561874.79531536,1247635.93932304,956193.376672948,887505.76820773,1295043.6606629,946471.272495039,1115645.73479601,1269689.09807117,2401431.49852514,1707581.3382174,1134983.80814916,1279906.0038057,1952308.60908475,438563.892583854,1070383.57831806,990869.126130766,860788.905258347,1335628.82641672,1008322.08372292
1371.44297,0.653,3006223.17241946,3157186.30992387,3012671.10901166,3480270.60826269,2607337.22435717,2089931.23548508,2986865.4985239,2021022.94373125,2485716.04708847,2700492.59381185,2347809.42153315,2945060.95897734,2998815.2980742,2628698.9670914,2666888.42714633,2698979.14784511,3156442.05554526,3275522.3911695,2574312.61920521,3023157.64630457,2587151.81879305,2506520.44766151,2087058.50042047,2581685.03637072
391.12581,0.955,2575860.54189181,2575766.08199561,3443173.67743587,2921627.73080274,3208093.04312357,3153526.61153263,2059709.62895837,2182858.4625844,2358444.60741908,1355988.46765572,2922253.47745187,818999.896872706,3280447.02293133,1989090.74599112,4545455.58467195,1853709.8749514,1662512.69972168,1324106.97104853,1266558.28293868,1313505.66602148,3566981.65084276,2564358.86377743,2238580.52580244,2062734.74846257
406.98975,0.742,1538693.62378037,709741.387232509,2189160.97638336,2189351.5175135,1272780.88841434,2239072.70316508,1327493.932526,1356430.66960143,763961.813831959,831004.106878266,1320948.97102497,1078133.3694067,1063086.03605714,1095850.83800558,1180505.1422136,1981270.62190575,1934222.70331136,2632373.5954531,658516.736504244,1478781.9257944,1228589.13629374,1267004.72867061,1477922.48815242,875174.906038852
378.07753,2.638,1451955.70781873,1846537.37763501,1583058.56659483,1109249.100828,1107774.72600444,986044.513304994,2014693.21427095,2145318.34112758,2057239.3753417,2353278.5778076,2427270.92091382,1902973.32117983,1518417.45798799,453683.961302185,1869988.98546876,1142712.58738701,1357830.90207293,1033285.44593832,2158609.66358037,2809099.57381854,1530736.06027846,1924362.06503251,1970605.90819096,2636442.88187809
225.07685,13.836,1803344.62094578,1745991.7236013,2154809.16461947,2365191.99138705,1659245.61854428,1638355.1231803,1679341.84296113,1944540.00827778,2125449.197529,1960876.13892592,1838459.63227648,2291460.52863734,1475362.0847551,2404981.8285789,1763955.70862764,2020759.18452353,2086941.94572199,1988687.85080772,1904369.60668334,1494858.44131529,2126572.35244671,2355963.17985072,2147855.48261189,2001441.39126439
1313.54697,0.701,2588672.78529584,2983488.89598182,1652468.25428014,2020164.08552158,2573779.87750698,419227.873765676,2008732.96351897,2206113.00775325,2085840.54035702,1149022.46920532,2335665.84541809,1130454.66356492,2802097.84178255,2057590.89432371,2783450.89310206,2191699.61002214,1382518.36372368,951443.78939148,2236861.0227322,1876089.66574392,2577912.50024367,1757629.72476247,2019619.38934947,2071468.16791352
265.14261,2.952,304578.622606128,201863.643280975,245822.654400843,269972.965750341,264054.658002365,254176.470597253,2641387.48474655,1884235.8671001,1895075.96575587,1856378.67762003,1558550.28977715,1501914.25246358,304911.638903352,165885.295929376,374661.240022578,125054.886189959,121998.680736999,117745.638267024,1014393.7774487,2632595.42569273,827596.171837631,868777.140169745,1115449.03680064,1500811.67243076
1681.358,0.666,1957439.60053669,3185902.21270403,2744469.93680854,3609002.78899935,2112482.11382568,1684710.40146302,2419178.8493599,1348312.66001995,1969170.59080868,2307825.24035205,1942525.47202019,1787322.40890437,3017916.81688781,1964362.79727631,2364764.52474447,2688702.84724433,2625062.88216678,3321401.63522446,2249761.08559553,2799537.66202203,2640121.88236016,2280185.47165551,2082217.85261481,2133195.90915825
892.12086,2.697,1267328.42337789,1481847.06462229,2016987.33446396,946070.309106854,726140.414452744,1289098.09979183,1881029.52392722,906542.823932219,1054448.09030905,991330.150841572,1731100.16571945,534965.504057624,1136569.40800252,1623716.24184602,1775933.22910637,1503910.79855453,794609.856341863,631456.480618065,479418.454970859,1880875.53476011,696700.239578704,640230.313515335,746953.460056039,982737.483446347
371.11126,0.75,310143.684158126,367412.150863792,1250688.09365653,2090849.38820866,421717.513020967,3741558.44582944,2430746.47382404,1444490.7560372,2333692.60856108,3156367.92865301,3821173.68465895,5264637.98183682,637028.565076593,429178.428569558,991123.960600786,2221517.71910625,3127644.56888627,1993035.34333572,1917203.5863406,3318709.98649563,2439055.33356131,3840324.37521818,3725017.69474379,1186392.3526337
934.16729,2.69,818843.335305432,1106600.3010845,1258577.33751614,976304.002710654,736704.347055232,1249970.11301212,2170001.46102815,1006363.31652301,1187779.80923839,1605843.53812479,2072943.98952551,899631.852340493,782900.497393821,691595.694890957,1788035.59075782,1247356.50480506,842326.516787094,907973.691055874,751314.227736466,2658504.62081059,819392.15174806,1009385.22446308,1225842.16111076,1214644.01270604
369.15474,2.831,359091.213305916,236203.598641812,364919.345958001,277773.948473706,257420.533165085,237971.294502338,1511319.73517922,1355997.80020207,1215395.02744613,912630.002139068,1557331.994295,1087904.50862477,477956.091807358,403859.5002736,639743.639274586,399256.168478169,317932.663260898,290096.43485306,1204112.77098328,2112877.59319293,1377089.6993564,830810.981334454,2154387.8775479,980869.470332995
393.81261,0.714,818788.51939646,357348.070550156,694392.062850282,945705.306899932,205774.728100423,807396.092815902,659204.485427779,552004.976692031,494743.650651284,1626166.23920844,877333.264249504,2013271.11183875,647255.522476168,844532.419008725,604348.599316958,857494.333195826,1427261.69198105,1402666.89772686,152866.113007227,677098.154064687,746637.071985813,451375.820018316,1062257.54178848,645298.353545283
262.07774,0.757,591874.407120274,624733.872462583,1338825.50161562,1719101.70559053,1442886.46863914,1294269.98005324,1851412.53668629,1822209.19589038,1929316.92703957,1874881.06429235,2254352.55340331,1889677.2526732,765562.01564941,739592.28682041,971753.811549469,1649403.16717937,1303576.52783307,1299484.11547224,1356641.46789011,2009687.54198196,1650628.72051754,2029761.43983178,1167221.69907469,1072800.40091904
564.25774,2.653,77829.8551634542,169354.228882254,90460.4544597911,250358.251238092,503458.808680485,458276.758471304,535190.353029136,585016.476502791,555913.026916031,135255.448328681,1763215.92538936,89477.6456515035,988403.802960138,1913288.55866073,75880.0892185614,933905.209621142,74972.3476644795,67691.5823212107,172338.633510124,2658604.57560412,736370.122420929,902313.35106635,456878.155253166,1265853.31029398
597.82942,0.655,3498083.96354839,2142218.51864404,2583429.51412072,2659626.56619054,1977902.54971442,1349330.31465261,1919596.75310791,1018828.24221884,1586723.86624644,1331243.06285015,1401691.79777267,1854679.91958193,2817472.17110905,1410515.29116814,2078399.79914855,1857743.87743773,1898284.22844814,2640333.7436054,1484257.99726321,2096728.2861137,1761000.68899531,1389626.58452289,1210385.64537184,1501322.4487278
415.80709,0.711,1245222.02746693,762328.173191828,1478727.43034437,1832716.98776203,641217.77738418,1407262.77892215,1081630.35049981,990819.544565133,825756.151246224,1990383.88138965,1249168.69358297,2009265.65612842,858598.991586252,1295610.53274812,1165586.23181387,1204677.82419402,1857183.18380196,1863353.052408,540301.725248531,1158594.97626408,997848.117474592,806180.728514691,1072062.97037309,879000.980848358
2049.15238,0.67,1737237.66808707,1775230.1971977,2224536.55295948,1188281.31633169,1345529.10946315,2087829.82969937,1782577.21002045,1811795.90570051,2017081.33169444,2103880.52695322,1882434.69323324,2973180.94535224,1960350.31173368,1872538.91077807,1814249.79813423,2069740.93486727,2517361.77170323,2374723.29246095,1650943.83657387,2110299.36062633,2191862.00061782,2128006.75436316,2492673.05872633,1842272.42401943
262.96607,0.722,1719253.00192922,1178529.45968504,1462788.75767238,1770040.59143609,1207684.91080044,2237096.97534763,2361632.87962715,2316597.99938102,2663300.67558911,3328306.86464346,1987608.45301124,2530910.88540709,835023.260156357,786349.669617946,1443245.61731847,1463812.22578606,2568019.36885204,2473536.66632744,2174267.48728835,2403535.79676365,2482445.50232176,2523950.96023486,1843877.73045621,2352104.46522512
432.24086,2.897,538044.441804337,333283.912569451,418556.921335514,835038.806737031,1028446.58025255,1224539.04650458,2008517.94674028,1149652.05021446,1309441.86598706,1980872.47950135,1508926.33350101,1367942.33546095,317104.67910748,813242.976889586,644413.832252362,887061.476924836,686384.087667636,774277.547782344,496772.627755041,354003.128768948,1061954.40882584,529822.046105849,1607140.16093483,366899.220342632
599.80756,0.715,1161428.54577654,2667226.26893335,772571.1567929,557847.528340405,2136964.17423551,168991.939413352,973540.877575183,1364227.08819781,2107841.61529655,296995.478215511,1243018.95152276,155774.782599985,1823528.28095572,1309209.86753848,1502557.30112202,1119926.86038582,228310.956887586,220112.884597434,1970225.02556731,899127.372986087,1706610.6084441,909437.227618793,1131992.27546338,1421403.6533034
341.02751,0.755,1102418.9862204,748075.278794516,929560.146684315,2674757.81522557,1862314.89008404,3114660.85569181,1334910.08435996,1082880.99365155,1286423.05394392,2040675.39782122,1630390.13404667,2049821.50153102,518547.161375873,2539622.08179609,988981.040095573,2257851.28389836,2516881.61763856,2416130.42578222,1439886.57570393,1286680.175895,1791969.99812287,1446513.43088673,1061992.00172679,715601.442496404
538.80321,0.693,1702584.87468517,1086818.52966179,1638723.75460297,1371811.16910159,1051809.34324655,2191087.40373014,1895440.4073453,2209052.79695766,2681469.5827935,2594839.88644357,2003384.347369,2018464.42673937,1372045.76378109,1821488.87432595,1365207.12116044,1624479.58821444,2118902.54479412,1417321.50476999,2555191.02366659,2250780.85088286,1449372.87687806,2000935.54304205,2210675.24441226,2229769.55093897
1524.4852,2.58,1009836.06912101,621623.998652057,650932.795243758,2399721.81816855,851754.093572782,1164805.28976245,2010446.5940679,1521954.46919476,1344991.21021492,2043820.16926616,2572865.86406155,2819772.06400589,649223.043407157,1327523.86337797,500345.376922749,1225578.32290766,196359.371481901,53309.369459228,864420.282093459,1370402.58895753,1753257.4365205,2174922.84489581,2681914.20051359,1627985.46923393
331.84572,0.711,1329354.8868583,1005700.27093377,1990181.68591695,1974163.26926494,1454550.8351193,2269576.90435133,1648344.83189291,1293301.66481064,1566963.37547081,2558559.30207274,1601440.16711803,2683311.49811171,1497702.39199153,1941452.39244895,1525717.80092372,1725797.62660251,1847447.47653596,2589736.03987897,1823186.76857534,1522204.13750545,1611403.32100532,1360395.39067096,1517980.8898885,1298692.14998509
394.19525,2.901,133155.092747835,79611.293815221,74937.9240961157,123208.199986338,212833.48879702,162889.890717334,79360.8414342742,93835.2925454673,270027.899450515,2459570.5952599,226603.865576028,2685267.10257719,82521.2822744812,112261.940512846,97647.8946118611,148477.495455547,1932116.56736618,2324725.25089042,585617.501342064,199159.0923355,151391.872377523,206548.765328534,841251.054103712,155551.904045822
624.09014,0.876,2230975.2868812,2002532.83513824,736411.779727194,182458.989862063,252267.63144301,260649.84953299,164260.824424507,403602.763725721,185204.559772223,250407.815506105,259207.522459794,204560.978917377,1478159.6253406,181465.695719461,1854299.77047293,423618.656571492,245562.884336193,271694.566700816,155492.374621212,255989.511924149,184544.719287964,325090.631724795,1407991.82609165,931803.013818047
201.06365,2.645,89587.76835326,153667.543965594,153036.659744666,231104.469719118,84464.7938034366,104202.769470743,1590052.06526288,1351141.65539605,722327.622780139,1162825.86580488,2399311.65939463,2623368.66665951,164342.309562347,191523.340853334,147062.322658301,326896.691159101,240875.316788428,284744.915885425,776378.550726192,1032882.25710491,952411.405186584,971198.130765185,2690229.13777649,879967.063942871
699.7632,0.672,3479064.77120319,3877421.78463344,3480574.19267649,2690473.51757014,2518375.29458297,2003347.43746612,2384439.12735637,1705810.2896668,2103849.52006158,2231319.32249857,2282517.70662271,1522581.63393122,4381627.25913358,2328010.77535849,3351199.41793962,2776094.67026464,3091558.63981033,3523352.49339264,2245488.48887714,3553267.90588895,2736491.15581165,2294421.71790957,1989217.01692652,2383754.36058153
374.21617,0.898,1417757.25622574,1667113.87783548,2693006.0354158,1157347.95464563,1285323.56206246,1650461.65816993,2068352.20206934,1393366.2847901,1732959.51612866,2411710.8751648,2394189.09024944,1712836.67988975,1675436.88637416,2052475.72655859,2098987.25507588,1883122.94464895,1335639.35743068,1467319.13142812,1287997.33746548,2180333.03000269,2029985.49011152,1612217.23402822,1768111.04600582,1848666.54435728
470.81574,0.695,1979672.97729261,1101430.77842665,1786558.06635298,1819593.83770911,2188239.20902277,2554167.47664569,2146505.20391862,2571281.38861238,1847996.52437874,1703019.09312837,1692892.33624322,2693156.07310842,1583320.3148244,2654218.85105564,1770020.0743969,2025031.73143973,1676811.04188721,2241081.79522142,3668666.91900647,2006446.92334962,1610999.85136475,2386528.15969796,1498061.88742272,2286845.46873654
457.89112,0.724,1272281.25027531,832757.892569419,1923504.91672846,1479449.25210354,719934.192310296,2823901.60302308,1206078.86226871,880327.310600046,1311867.3545663,1139472.53145038,1192375.54812288,1046839.52229517,1175482.3348337,1231611.3644919,1343350.21759892,1867779.09065331,1098485.87540805,2020451.80620079,928583.760400738,893476.722482185,257303.460915201,786223.021740028,901315.136632818,728800.829745587
333.09938,2.842,2768532.88228047,2048731.1597913,3032042.6883925,591072.377196759,824555.449633873,1287112.67677382,653975.122300931,595418.57592115,554835.185711211,296021.364937003,954752.56114577,803920.49025453,1513198.35819319,1181564.81887067,2463964.31292308,1916384.77917508,2111955.17904989,1260570.69958547,806909.46173009,733000.870918328,1415875.84228744,538768.650601735,467357.701934058,684637.847443085
230.93139,0.724,1442945.39239798,630116.474057145,1672496.60137976,944072.892695202,498659.21335317,2629732.25565105,440444.751233582,353118.250422615,380265.968705009,527234.174790284,634122.519075834,423381.081649314,1002646.36223643,2074935.01314628,946351.91826728,1136111.80254517,1403168.21507497,1514053.63723343,454898.942635866,669321.706361337,402083.978499282,441892.454820281,409549.760583582,540456.967629691
391.21071,3.267,188061.325646052,482979.440032938,738786.505109248,652115.124585961,1702529.04246317,538791.392914249,501997.686490812,243821.918074837,340228.048498537,91344.9445741533,267720.103161955,2120285.80855065,348200.768038892,483510.404820544,492566.598090303,380822.54114547,2923827.00364148,2008486.79771546,191285.441478181,325370.365928111,386971.585176895,393695.010739213,2379783.78414778,836845.480555524
