m/z meas.,RT [min],Area (Max.),Area: B6_1_ML_nonpolar_RPlipids_pos_01.raw (F1),Area: B6_2_ML_nonpolar_RPlipids_pos_01.raw (F2),Area: B6_3_ML_nonpolar_RPlipids_pos_01.raw (F3),Area: B6_4_ML_nonpolar_RPlipids_pos_01.raw (F4),Area: FVB_1_ML_nonpolar_RPlipids_pos_01.raw (F7),Area: FVB_2_ML_nonpolar_RPlipids_pos_01.raw (F8),Area: FVB_3_ML_nonpolar_RPlipids_pos_01.raw (F9),Area: FVB_4_ML_nonpolar_RPlipids_pos_01.raw (F10)
1631.08994,5.568,5726220.30847313,4310119.02589235,4079548.97838474,4863929.01817067,5726220.30847313,5551521.72410563,3962594.9724699,3542405.52376677,3665430.37924116
1039.28035,8.702,4212533.21375359,114848.369927837,126248.199729082,131571.016125479,124047.624783678,142835.715443836,108517.802344295,120423.725951556,99861.3425573743
653.66007,8.601,4671356.38173914,3537845.94514203,2347314.10946495,4671356.38173914,3978551.97344345,1633748.74603188,2564528.97068414,4190705.23811146,2640892.33928502
968.2003,7.447,4607248.69082904,491753.197894319,537043.842196199,537575.403695853,497123.181351431,465307.715602255,489690.874860247,482220.623330286,440761.172958368
568.48577,8.332,3997502.067077,3354790.69759132,1867134.8797944,2705229.7629553,2574358.75727779,3997502.067077,1817667.19661285,2427994.17927084,1834165.44204906
871.67476,9.105,7320206.75667462,5937707.20079304,7320206.75667462,1785417.89281951,5286002.28868135,1380919.68920209,6079567.51276746,4069981.77397537,6820265.66039909
792.6245,9.021,4027394.24471297,251786.538175155,364139.155537263,4027394.24471297,2549305.83236538,192222.220265406,206305.39328161,962839.825183755,1370874.83909343
892.71202,8.889,4031481.90109373,3829155.12823068,3171315.56856059,2090520.79125181,2286108.88102665,1966546.39412536,1900124.61098139,2506525.82218657,3479134.23614911
644.5916,8.176,5604344.06041181,4408968.65501704,4216144.79113423,4643401.94517479,5604344.06041181,3387271.20770914,4124178.25116659,4706931.19060863,4607082.60982208
1115.23665,7.96,10376020.7595679,210145.116483352,200367.307062679,242042.840498348,243153.645352589,197506.641650107,236246.723817096,251111.521942161,198012.32149845
656.52121,7.03,16158453.8081998,8608180.43974628,15697087.2513282,10306660.931298,16158453.8081998,9935866.58903892,11106377.9548603,10164891.5063012,8420853.88977603
884.76414,9.327,14361344.4093088,12853278.4776065,13537391.5410129,12405938.6712861,12264028.1199206,7151148.90998637,14361344.4093088,13919448.8227057,11242727.7849875
803.58293,7.289,59129236.2534951,59129236.2534951,48416825.8459326,54708404.8544386,11394609.0277919,29024040.563097,33326135.7987044,39675297.4714118,47934246.8181352
783.5043,5.376,59634786.7552411,46286782.9488981,35778497.2219294,59634786.7552411,45481191.6498912,48109710.0900953,41250144.7778929,45597671.183738,33576902.3511289
661.55698,7.53,59896068.2014762,51177871.4522353,24006667.7780489,57560349.1504291,59896068.2014762,39275868.9073351,38011248.4373646,41029914.5895784,40414367.8906994
995.79411,9.474,66360082.5348602,66360082.5348602,51775192.1576529,27130399.0972565,18150220.9579754,59940979.4365659,45242806.9029526,29071977.8164853,23997115.1528428
874.76372,9.346,70801594.2617521,65653256.24277,70801594.2617521,59216828.8687467,60169000.7500307,36522873.4947218,49591728.8439345,65461174.4210231,66767532.2509113
995.30276,8.03,60470921.0234269,210396.580824108,161775.1101737,61911.5366890889,169318.992297169,85662.8707300473,102577.068782341,186338.066791567,127260.445400357
621.5335,7.423,60503141.9876972,21002845.7010773,34832314.5690291,35456265.7185429,60503141.9876972,32423604.8210807,30056752.5660475,39237528.4649714,19300131.4381389
957.86906,10.206,87917566.3844913,13909685.9261027,87917566.3844913,37706199.2530586,49299252.6025868,71480410.4525967,60913670.4799109,74009746.9949135,49260313.6507903
1122.03037,11.61,61627242.0200199,50068892.4679073,61627242.0200199,29375998.8223823,8301601.73857084,15380639.2428683,24427974.0876682,30267535.7603878,13554070.7813603
889.77352,9.052,62008810.2407479,47200988.0399811,62008810.2407479,56711672.1434913,34060971.9186478,26942652.2794141,43061030.6474929,37222574.3160123,36867832.8929479
1152.07652,12.321,62212148.0227924,46770775.4509975,62212148.0227924,35038963.9121433,20794137.3678177,22572913.4348313,36876965.7806708,31188198.4948763,9998255.03974627
843.61438,6.698,91615609.3717815,91615609.3717815,81112306.7453028,59348847.1646581,60156659.2438397,52952297.0800277,59546190.1793751,53626546.0029276,1274562.63853664
997.2817,7.023,62345188.4385801,591507.121945254,787224.345082632,280520.254355633,1208260.74934675,917968.136019171,319786.265381983,641355.886235518,483183.978644102
921.28388,7.792,63050234.1172605,157405.426250685,101694.047426455,181070.807770872,101090.893598414,88000.9113486552,92874.9006228865,96588.6541516898,100534.299332224
451.36613,1.939,63215619.3033836,33140163.8175278,63215619.3033836,22607395.814079,20766508.5156162,54801644.3601729,20279584.0076604,34295418.0454115,25718403.854875
774.53951,6.41,64646675.0698102,63295946.6043985,64646675.0698102,60075979.19388,42620659.5086029,37825787.9236238,27813355.0098164,61728321.8908463,52125849.1926731
948.79709,9.395,199802390.088766,167768411.812452,199802390.088766,55447651.4714754,60228959.6527108,82423361.5387375,60694481.1096574,72614838.0001506,82336859.4282919
847.26455,7.519,63339493.3464465,261335.184616569,426194.197572352,277988.434874143,276049.110509115,276584.352685252,250431.994948682,267366.111205028,306363.410763561
935.83135,10.261,63379734.4643406,58746913.526572,26535328.8442221,63379734.4643406,57940672.492913,31531459.5607336,35513647.4705097,50638691.1711339,24598185.1185566
751.53954,6.522,63475742.7136563,57373030.4452537,53167090.8114364,54455218.4455468,63475742.7136563,49214839.5970641,50611695.2736262,50057679.448177,49092206.5334096
859.75408,9.486,79158977.9270984,63217718.7937723,59557721.7332485,79158977.9270984,63646398.3462736,42847116.4434377,60128728.463558,66047494.886658,59845753.5918859
680.67982,8.314,63807537.9554894,56195304.2942707,60306318.6020932,47687878.1621675,63224744.8520564,63807537.9554894,51612093.9308884,62012418.394543,55618237.1612022
640.58361,7.875,64551242.8749452,49041069.515244,49892536.0568402,64551242.8749452,48041061.8997889,55254524.2933102,51956135.0807307,51965541.6586424,40843935.3948575
935.26345,7.475,64701547.8404241,177889.320645487,192271.863434467,190546.034590946,186774.13177404,162413.824824415,180593.556481853,175106.076221235,170833.582909998
525.28518,0.92,64890623.5831235,54625700.6838747,36937827.5792249,42307593.8949844,27521996.8736837,30213861.0733662,38015554.1337674,56970720.7438208,36856095.8685246
791.5462,6.374,60125987.3902844,60125987.3902844,18180801.4850924,51076333.0724871,33576851.4646556,48000531.0435177,49643428.3526225,9849435.79436017,43795706.2868399
898.70176,9.276,65439649.5469653,55983344.2111925,43799550.1069763,53805789.0988567,45731543.8542814,51986679.4060218,44376588.1041069,59510278.4308644,65439649.5469653
749.49967,5.873,75716025.539761,75716025.539761,45560097.7163347,68339907.0268878,40767072.914853,50890739.3946006,63895275.2035854,61650409.2758051,43021645.6694791
827.54348,5.686,58066767.891106,58066767.891106,51174617.0539199,43040938.4726484,46108942.6152924,43464424.1878172,50267209.918411,46176524.026469,55757840.0480012
943.85626,10.288,81253074.8105602,48444505.3558831,81253074.8105602,58183956.0707332,39193841.1200155,49813794.729727,45459691.1353647,65328762.1406918,35887277.805905
978.84427,10.011,109987237.064051,109987237.064051,41032856.4378355,52299274.3506285,51548457.3204373,90580850.5673636,80195384.1503857,53474193.6769948,52988529.3070929
819.72299,9.314,93506248.6406354,41258824.1138033,54514892.4983372,93506248.6406354,86722085.8604624,47779303.6740585,60849226.2665769,75510509.478045,2044001.94522411
875.78284,9.512,101237636.978058,43915136.1063889,70942151.7457895,101237636.978058,50769557.0482285,44787451.2690146,49909100.7940604,53449344.2312829,55793521.3404583
935.7939,9.688,53851170.2739023,53851170.2739023,19933926.5300359,29157595.1497498,27919948.2715602,53562157.6037701,22724961.6756726,34735736.7702255,33433184.1891088
885.74259,9.127,1357417343.50273,957613593.103495,1357417343.50273,426168216.773729,685815753.564474,248026057.085702,502310081.11955,778985853.52562,791376108.758833
782.56645,6.961,527876599.702609,79336135.2158697,55769497.9496615,54612742.2353902,63916149.9928161,53365634.9098765,45261679.3431756,527876599.702609,31495768.8676525
779.76412,9.877,77919683.7329102,52396113.8180674,42708899.8927542,44849996.4321378,77919683.7329102,69230126.6975979,46338732.6038484,63788110.2893595,71913741.5108405
960.89149,10.571,76529860.3052519,72506312.25001,54163591.9921865,76529860.3052519,53700444.6361887,24852865.9038574,68161692.9096728,70867330.7289113,2059466.5092072
835.6639,7.415,58988587.8042264,46688589.0271935,33643349.3193901,58988587.8042264,31029757.3994874,54242886.1386727,27980623.2290135,45560002.7250149,34348070.8392996
430.3772,3.539,54463227.4766905,4160053.30845783,4048612.36326837,26234760.5854334,4358674.26031874,2667638.33814881,561791.131989796,11221140.1357875,36529126.3452829
797.59239,6.401,160858298.505915,61610246.6336122,60691048.8555188,84756495.0562542,104457814.10805,160858298.505915,89107865.7631269,54949536.8686232,59580917.6999872
773.24588,7.195,55303933.9522319,200603.145687458,154707.027162747,443104.864764538,202515.424763051,155185.970755844,162292.195604495,515220.559358746,135787.894428269
671.61906,8.438,55305156.6265404,2111744.01465263,45993845.2270528,3592695.91213558,2815522.9431231,51305322.7080145,55305156.6265404,2452361.81957414,2590852.93366981
912.83354,10.24,90100016.065288,90100016.065288,66281541.4674562,70294881.3709989,79884725.5276535,60140286.7205562,88797064.881316,57966626.3337611,72765597.3170489
778.53389,6.409,65211326.5391916,65211326.5391916,60870073.0174092,55019279.9933222,41053484.7972565,38440784.9594987,61469766.4689,59240909.6684195,55772868.2913902
711.58038,7.444,55863403.141712,26078653.6449189,55863403.141712,29059207.3355872,46859205.3903776,46045845.3570967,41822197.8945952,41983765.6129896,42110503.1013866
655.57508,8.435,56136129.2732838,2181955.61038145,3989038.52735956,5855217.74476125,5119539.0623114,9853050.44579365,56136129.2732838,44874096.0958377,8352203.31652081
861.24406,7.152,56277782.2552522,143450.147125287,132520.863272458,142471.705841728,150825.029056671,177524.824563294,145873.122392247,147800.588323966,120997.847867021
937.80871,9.853,72065544.0598177,72065544.0598177,53744841.0676657,45527636.263983,39309991.9599044,56281727.3361534,50484574.3163171,38647646.901663,31173310.5764708
1150.06092,11.989,56459342.1968662,47637583.7261351,56459342.1968662,20882255.0691252,10653360.3764465,11826934.6270843,19453090.7469017,13902925.3554453,7058052.88626182
896.68663,9.123,56909357.3049783,50627499.8848693,52740210.1106694,36577537.1320407,39262769.5644275,22827630.499762,34538331.5127205,38740693.818642,56909357.3049783
990.66473,1.227,57088655.2026004,24620008.2003659,24188025.9646158,31503147.7028784,28797171.5787958,57088655.2026004,26443674.0940302,33953824.1052236,16055911.6167358
889.76604,9.235,101855101.455323,57924894.0229867,101855101.455323,57699434.5670201,19346634.9615384,5496117.24469524,16928056.7735111,61589541.5149153,74448583.5929583
665.61087,9.863,963307083.80497,946390016.486606,837269442.968146,639033421.085545,711402007.877792,963307083.80497,781503423.549358,613883235.110492,903254184.284485
885.74264,8.685,58096637.6503584,33350436.9096898,37530065.3055552,58096637.6503584,34248888.0309331,17768941.4168817,31648388.0727936,32358445.8363572,27828365.3040038
763.53605,5.603,52794244.17436,52794244.17436,24985497.617628,38875531.0314787,40963948.4334476,38845353.4133552,28710437.194477,38609349.2860157,35808345.9454749
775.6031,7.42,65538705.2673034,47946952.5585934,46874709.7834625,65538705.2673034,54926623.8023238,50558617.8520888,36753158.5737303,43329193.7481814,45937770.9385148
947.78966,9.402,100088375.771289,99113343.1220961,95513434.4862732,56325572.7888625,58362797.6303178,100088375.771289,71080826.5973127,65762033.1477619,69327895.0036719
956.8602,10.026,108050238.557268,89106269.1606863,87174340.915296,81287444.615712,74472039.1400484,108050238.557268,107334396.660681,97804826.6615498,88847775.41646
887.75773,8.871,73870756.5830062,52933611.3287247,73870756.5830062,61111853.2669901,31057051.6885927,15470620.5665691,41769532.9996751,36807765.5792705,38463692.3872899
815.56772,4.701,93086983.7349471,71892427.1441989,71742616.4912666,75502281.9215935,74352614.7834918,88400578.6781469,90346506.0446455,93086983.7349471,89163185.340059
797.62134,6.846,74449956.7502109,74449956.7502109,69987769.5213688,66567418.5531222,58563779.1857032,73284310.3354847,50676333.1139781,54937981.4027221,44979331.0576834
931.78332,8.783,86817362.1076951,24684673.2952322,60643550.3199682,30210404.5964464,28391311.0153279,33861653.3977545,65294973.2402671,86817362.1076951,57707760.1652637
837.55156,4.709,79586292.3930577,79586292.3930577,61851467.0087712,63558201.6163963,62272904.7354324,60002095.3065631,75834315.1513916,73977849.8349702,72762153.9963283
687.58002,7.549,76065018.4535972,48277490.4451743,65126938.0919431,57130291.0337583,74363879.3570179,76065018.4535972,32626094.6303202,58670077.4324563,58134677.0890311
368.34428,10.318,76257576.9264365,54071665.5253944,76257576.9264365,28625232.4147586,25946614.0814778,26288249.7910793,48795075.793282,41254754.9054993,45203494.37726
889.84136,10.332,99593762.4900752,76382034.8345168,56898342.277758,99593762.4900752,32659678.1237298,51776004.1042356,61319108.0169995,45804823.7572255,36252658.76066
909.81497,10.085,93801445.090914,93801445.090914,24152421.4002673,41114499.4925944,84577428.3339438,34231474.3886974,61461489.0771198,68070181.7694687,69936347.5766076
1126.06087,12.254,76510048.7749403,44641450.8201994,76510048.7749403,40617510.8222099,30878326.3569914,25092172.8299655,44014571.9952327,39904595.927707,15417619.8655017
743.58202,6.695,85044585.2208263,4134458.59305422,67498775.1215451,76534645.274431,76261009.3833638,85044585.2208263,76044423.797708,68299316.4701346,62653521.1246083
764.5183,5.892,106434217.279046,72010190.2087128,58988315.6121534,86042048.6912296,85249054.6138282,106434217.279046,76565078.5778618,79584334.2106699,69255104.063976
775.74168,9.682,77582921.4173346,2893874.87971733,4132519.62332805,51053430.3628081,76850703.0418322,77582921.4173346,45620930.7425029,72693208.4159768,60835712.7942243
1098.0298,11.874,77066660.29989,45404424.4913538,77066660.29989,43810119.3286653,35850425.8790282,25677424.8478171,38661804.6445623,43107371.8741936,13228325.8681746
707.60635,8.513,77299412.8436511,9768667.67120448,6228929.58193919,49022978.5341303,33780141.0605792,13664136.222575,61465149.3144128,77299412.8436511,19964888.309276
758.71516,9.704,103579721.80972,58066646.6339967,60193800.4741183,59597260.8532195,103579721.80972,89873980.1317107,64061895.6292683,92902301.5755013,86324723.0435244
854.80403,10.098,99325149.4504901,94292947.5093029,64340031.9019576,99325149.4504901,70802018.2235335,57279500.3922941,77800649.1921594,70996650.634086,58191233.9464699
971.79241,9.487,197938356.851131,185580176.595278,197938356.851131,77831196.477201,78780559.538478,165950430.933828,142218551.123593,97598007.5551085,103474934.178358
924.78942,9.56,139371430.203029,78660328.0603967,137605718.713648,85338584.8219934,91351726.916782,121457216.648389,124327181.154453,98720878.8753514,113661883.887721
663.59536,9.678,78811239.9162726,54904549.2191779,41133518.027664,47103752.6266689,52418325.6037864,78811239.9162726,49722267.8946162,32565507.8450288,57048744.24792
969.77835,9.167,87042917.5184366,79577797.3722559,63819929.2541499,47969298.0989815,43189776.6409994,62265873.2165074,87042917.5184366,53381874.4397857,19668034.5097733
821.62892,7.204,80008748.5844712,59503870.1333982,36674572.4775264,31313933.3205051,41783150.2445986,57861650.6884167,24537321.2077526,42862056.226981,80008748.5844712
859.7267,9.206,961431508.932171,729306133.147192,882473224.24754,961431508.932171,927566357.162505,352446755.451279,701864574.373562,790254484.827065,772933657.694641
654.46245,7.316,81789416.5774613,35841611.646676,71318804.4929287,40557277.7030637,81789416.5774613,46669320.2523884,54074894.7789556,59469993.0497744,57831080.9487559
524.36675,1.857,150217436.961939,55259078.6484368,11385374.0964806,134554102.214151,55076648.6751759,98882889.0079491,40761625.651497,150217436.961939,73048310.1518511
687.57823,7.828,65594690.0362051,15790499.5286192,26675927.5506783,22733197.5175358,65594690.0362051,33730555.6810289,38681302.1550347,44093961.515387,11294776.925979
453.38218,2.74,96116530.9546945,36208583.9587955,96116530.9546945,38343480.6804661,40178932.0203624,51240224.1163501,29050610.8790945,61381231.2812839,37467979.9282467
