m/z meas.,RT [min],Area: B6_1_ML_polar_RP_neg_01.raw (F1),Area: B6_2_ML_polar_RP_neg_01.raw (F2),Area: B6_3_ML_polar_RP_neg_01.raw (F3),Area: B6_14_ML_polar_RP_neg_01.raw (F4),Area: B6_15_ML_polar_RP_neg_01.raw (F5),Area: B6_16_ML_polar_RP_neg_01.raw (F6),Area: B6_26_ML_polar_RP_neg_01.raw (F7),Area: B6_27_ML_polar_RP_neg_01.raw (F8),Area: B6_28_ML_polar_RP_neg_01.raw (F9),Area: B6_32_ML_polar_RP_neg_01.raw (F10),Area: B6_33_ML_polar_RP_neg_01.raw (F11),Area: B6_34_ML_polar_RP_neg_01.raw (F12),Area: FVB_4_ML_polar_RP_neg_01.raw (F14),Area: FVB_5_ML_polar_RP_neg_01.raw (F15),Area: FVB_6_ML_polar_RP_neg_01.raw (F16),Area: FVB_17_ML_polar_RP_neg_01.raw (F17),Area: FVB_18_ML_polar_RP_neg_01.raw (F18),Area: FVB_19_ML_polar_RP_neg_01.raw (F19),Area: FVB_29_ML_polar_RP_neg_01.raw (F20),Area: FVB_30_ML_polar_RP_neg_01.raw (F21),Area: FVB_31_ML_polar_RP_neg_01.raw (F22),Area: FVB_35_ML_polar_RP_neg_01.raw (F23),Area: FVB_36_ML_polar_RP_neg_01.raw (F24),Area: FVB_37_ML_polar_RP_neg_01.raw (F25)
463.19887,3.297,152263.519815522,239012.546767411,316940.768666625,105403.049799194,500008.416775745,1844825.85891213,496943.407116947,1388518.43810907,2192206.86889536,861171.059049407,1006320.70878596,882255.726833262,135928.29084889,416537.589628414,492062.646958953,587342.720134367,264677.615693101,144660.774485835,638903.534004041,1486051.94545588,727004.193804932,1027853.83015046,1065500.81141834,757849.76959687
1105.5544,0.674,1048497.68214349,1149887.3775461,1633010.51777866,1289971.25694145,1485706.8481584,2526844.23304192,1239699.77416061,2608009.59047214,2132787.97326459,2199882.32719045,2582669.09675347,2916695.39181285,932132.865279766,2081902.21625566,1543519.04510371,1906414.97072072,1934755.68665499,1844332.95492384,1489119.83146617,1160642.87805131,1639118.19333329,2277732.26543615,3020113.56973694,1833652.6143589
465.94079,0.721,1609417.25181546,773715.335120893,2126245.566266,1410379.1513445,948420.862286261,2339295.87971392,641054.086223722,1191931.4444062,1394137.08233285,729147.251199358,903701.569400775,665779.334739141,1392499.41236489,1466665.69870799,1421491.17566562,1369301.39749678,1479536.31191927,1796603.52641606,1080426.74546235,1388545.29344287,329712.994219401,1073431.8290094,912946.924636005,1158442.29297581
301.04654,0.775,4702781.41778431,3141021.07540661,446515.655585234,820637.569198836,1198180.71959752,503658.184402155,1047466.95577733,661325.311070065,1696842.05102694,4169165.50829431,986551.689421006,2460460.34612034,1441690.19270578,522354.822981873,1585200.97520837,1482540.96382637,3412832.4335504,1990233.56924434,2113797.33019784,1422102.42609534,661505.221278817,1746067.18848826,3964035.2970179,2305634.52807358
2217.47849,2.821,887982.012092603,202963.947697192,209605.907026134,2355146.66760474,964938.775187349,1273154.60067092,1200536.75531687,1477510.07667196,1327856.6039924,2935788.31348824,1265121.83011673,3391590.90322567,195578.669292813,331504.482491066,236059.76399313,1298684.61646154,2045544.31133426,3204578.47117809,1677708.14848367,1025710.20883454,975898.163348607,1003509.46426808,1470720.81775728,579970.1179079
556.09474,2.68,1871071.37315364,1991041.07023626,1752296.7405569,1526573.614313,1676452.48235505,1743656.81930233,2363529.48567889,1458367.94223525,2272209.01557624,2210393.9339503,2129000.68258689,1737672.14473123,1774824.26506314,948329.533511873,2199503.17115656,1514758.46002502,1869723.56814895,1949870.29035598,2172785.60516938,2332582.46511591,1804000.990058,2126211.61135419,1827088.04861933,1863810.59118315
808.20979,1.11,2357693.31397378,608393.180508728,146055.362884027,690363.952737145,440615.566712686,110363.099045442,295451.954842422,1203471.24872875,190129.7767945,167165.298626558,283668.756204216,253397.256203831,593428.95182432,386486.65935011,565342.868857684,519291.267610857,462116.513558141,235991.938210342,280730.326603665,259705.74683083,507265.415011731,419785.57815395,507808.786670008,634332.82443344
2165.56778,2.82,1039268.37929456,232715.272827285,247762.991524999,4329532.03158452,1674450.72984147,1839933.30506659,1568021.57832892,1536789.70961726,1287807.384237,5150558.13156313,1292489.23916461,4137283.38601358,224247.428669344,441136.145376282,272165.582518247,2170367.59197323,6313842.56999291,6563020.46654416,1561056.95062692,1149905.22215293,1168853.04092089,1176187.95390312,2363571.11491094,772605.069495084
280.03394,0.741,2363704.66188127,1993878.47502458,1425770.45561763,720515.259804522,1930372.56701547,448238.600346071,1024085.9184786,1035147.56520624,1243601.03183571,230629.973235782,534295.290879178,165299.21394547,1658374.7569318,1953691.26928692,1428452.44802463,885180.1337337,278748.748555483,160191.885344827,935001.093307039,942201.483936391,697453.939200213,877497.484769885,780690.140337246,1279708.39762532
292.99922,3.336,535220.25483328,505549.744098302,504407.838271848,861362.713099051,824713.279793089,2371645.97033243,403356.160905467,418521.424994611,416083.685702878,404751.540167133,359148.170805373,409687.155075603,642239.918468994,496315.549642563,656033.990618544,499872.572285798,1434958.00830853,563519.850956093,412275.524776567,310342.877768909,305987.636477966,974460.169401289,287338.182704715,714028.152602399
126.10305,3.674,2061144.15019867,2348810.72119147,2198697.14649781,2371713.56461039,1893591.22783,2285282.00071953,2056990.08524376,1447910.76326333,1772101.9566758,1778227.078843,1656722.37534379,1639526.78411012,2066461.36320622,1663090.36558048,2305777.06293951,2334502.77235087,2028970.51737415,1837403.93558477,1582832.40685188,1725979.36863602,1536011.98495802,1676338.47342371,1672829.07876769,1652041.33032574
347.88719,0.664,2064622.37333948,2425514.61201649,2407474.14493869,2223469.69969455,2123816.77849001,2394685.63563995,2485661.54438304,2403970.77307055,2086811.89411662,2043947.92822052,1757364.3026342,2050525.76403116,2367600.03314304,2359000.72888221,2363560.27375907,2236257.39406998,2454061.15710831,2628100.78131945,2476734.64187207,2050240.51192759,2209892.06716699,1871617.2906648,1916801.35679045,2270194.29077656
301.89743,0.72,1075913.55886901,622588.160071352,1721916.03005246,1825719.16042055,379856.413678787,1456964.30798167,1384920.22933786,1203311.5273987,1058675.19410688,2374834.94281661,1476355.6061271,2031163.46538989,860211.043621389,1166750.78150544,881910.216380403,970914.620689889,2139043.37397909,1495229.66640935,170469.806231634,1154340.73623902,1384900.22589956,1037600.91671884,1714096.76232528,827576.379045542
349.98925,0.73,1320826.35009726,716810.135272313,1918691.4711053,1616139.64537983,670782.534743904,2376655.91299408,1191705.32294415,861175.983432239,1198718.88076151,1353269.78724361,1218308.73387751,947293.130963121,1134234.54261272,1643969.64393223,1194922.01772087,1351141.68016017,1387546.49452212,1677305.50054502,611526.691947278,1286477.68472728,814911.763672716,1123875.29982068,1189850.68865064,755360.952505605
2097.19961,0.674,1032997.68167898,764779.316121117,1316982.28924742,847071.606547295,958863.392712778,1288373.64962258,1141121.64081951,1614797.17001963,1157519.48058566,1825521.00607396,1855985.85104983,2339178.88935623,751127.700663834,1309231.50886708,977060.935253415,1197673.20378453,1442171.49128832,1506562.79041586,948547.143968275,644241.439491818,1035458.0878032,1241364.16790841,1623631.0660083,1277545.13812797
539.86974,0.715,881142.375229981,2377662.37619324,486925.852046856,341977.038805945,1372685.91343511,73120.794418072,754551.606545116,1378371.06662876,1169984.04103979,200398.628293153,770404.532852733,55825.5121818888,1210210.29537831,712662.421741294,1168839.34657821,686485.402784024,65957.9885369221,75543.7420668697,952426.378882273,657937.867605032,1082028.4140266,829952.778060569,864720.749721481,1033836.15530564
247.08764,2.697,1329348.98141258,2342198.78835812,2381908.67620306,1586250.3426383,898049.760808929,1322227.75895899,1670709.00834749,1422319.78923244,1481375.38759211,1403443.46630709,1667015.81858666,1200519.84017195,1987433.66394446,1724661.44452898,2911343.99329323,2390542.57637521,1298866.41180932,1382890.98463692,1119023.69246672,2076288.08881427,928009.177584756,1365690.86834436,1609080.15419005,1782227.5257921
242.9672,0.75,975381.795529523,258832.195708838,1788225.23194056,1296726.73686782,232510.64419077,872804.733202979,345020.001923721,265977.007063018,290276.918989037,843408.957484704,696689.964039964,2303831.12636053,352211.50586266,1011083.61663286,392693.228213971,951592.781549701,1375692.05255021,2391987.92572017,274911.055062331,465446.029789846,221701.106596792,336229.59164811,581376.379683606,468324.358077465
529.32246,3.001,174283.751575593,1010271.33055464,618662.497762102,655066.831662731,310603.517152701,1156900.02444774,831088.114660858,554935.191511647,529251.259135905,113356.369861038,1498397.00039975,66680.4182020912,1187455.72346853,2394791.16127067,216240.687321747,1368726.71320544,80713.5183106616,69522.2237239697,82466.3946246588,1397458.07952113,1125622.94586509,822556.701234113,330769.01323712,1505660.39549707
1995.26761,0.675,2179786.64042079,1876684.18554774,2411137.14741898,2571243.21700561,1748921.58780953,2417256.0319077,2124376.01894363,2274729.90415621,2138986.04805749,2394822.43851059,3071933.28177588,3588150.90250831,2141439.98068127,1831516.59530495,1850477.21522284,1886104.48313639,2484122.14866777,2900335.36211802,1462940.05234338,1788201.84739767,1681104.38236323,1845825.76667986,1805955.12179872,2525873.11881312
608.14052,1.133,1067800.88601968,3247051.42302207,1466595.77042119,1394501.65128726,2183644.26480891,1891217.9733064,3224651.06328571,2002062.63803927,2406200.70085632,918901.261461168,2687006.10730366,457283.044238938,3013399.93710722,1974148.35083997,1718543.00037595,2546326.73621261,73977.4048279557,55967.3410426753,1007899.83437809,1626206.89512236,2708354.33604732,2240626.41946559,1752601.26677097,1634471.95231237
353.05983,0.744,1910685.23585116,909321.03125115,1691990.55918195,3022603.76882344,2085594.80376477,1428271.33813253,2081950.14430453,2092283.10253196,2374683.65565216,1641921.06139103,2024812.41984771,2029793.4925355,895170.871311024,1368969.88079801,1020085.90066267,1955086.08750035,2081523.18906847,1797802.43781846,3126129.00371997,2112135.25420668,1668282.53441076,3298834.55097648,1860201.67330759,1437494.09239542
331.07265,3.425,1569093.61173926,971361.237300799,895964.271779646,635737.851293202,551673.263066576,1420243.6691684,2417141.17453316,1387710.63139776,825279.605028232,1032005.34240602,1707223.18309923,1949371.69770972,958715.801022928,136522.387658019,1471885.43314106,649652.389195704,1065280.58695703,1043391.01178124,602450.596338667,1087328.8116419,946345.597153085,1334617.35208744,1173936.20875394,925844.615745113
518.9429,0.723,570125.374245597,2420460.39205401,106827.915449274,92317.3769521473,1262379.9044866,148768.435341941,185187.978605638,535259.979816054,326410.796449531,205585.930044631,162685.522162247,98646.0993057249,1030123.14374996,132143.652366612,744767.199225463,334870.21586734,110035.690230928,93309.3140763194,801929.921422444,212172.768241475,488137.96719368,448090.167110179,188778.816066884,610985.828611338
1334.45056,2.511,1230961.88843158,941477.588850148,742268.490204931,673579.587888652,163212.934783186,688237.728331299,686474.343750418,2423863.7417203,137166.382510374,434764.422671804,245267.943930134,1886056.32941603,1481477.47181586,685284.800269888,1961574.36394646,225096.087334618,679540.929195252,350264.741656338,164759.647853727,99997.5483539142,2425227.95044162,184248.876859001,398170.33197734,481895.971937782
406.91795,0.703,1888963.20028981,2425484.51006691,1121006.6723892,1185974.69677594,1767956.73127874,302416.883045846,1268254.86153636,1958103.28996982,1478561.83165668,892440.40812422,1576480.40005282,672562.027768377,1922172.70755468,1211921.8662975,1579565.71768084,1454487.94923855,994388.746558921,467209.052974291,1497507.49422016,1251117.97055039,1946871.42362199,1875880.63538504,1807999.45918377,2420196.51236397
1173.54121,0.674,1757252.40788244,1289422.42109559,2123253.64663666,1897389.60254492,1396513.06718896,1938196.79609836,2117623.07049669,2603538.91906466,1829054.84105641,2429287.24349551,2555011.00463918,3302232.28896495,1298457.68396189,2247516.42897639,1220714.63745702,2319738.3168298,1787610.3825668,2328506.39384934,1702815.72712702,1278467.61367336,2361330.0532252,2647614.33880297,2163216.08927226,2185005.44174678
583.19856,2.98,790611.802290607,543923.201898355,844656.125400601,963841.13593691,1369186.79045455,944119.99146393,1550134.55541329,506583.119540316,976610.546143919,2267332.18440914,964887.373581099,1033520.80606215,457244.327240459,808768.572478031,1237474.62649998,1057589.91896597,597017.612643906,605105.858771959,537423.201769075,583108.656799778,2433598.25856574,422991.17322184,1292831.5304058,537780.717703479
972.62611,0.675,983291.67013308,737820.629129914,1300796.36568422,1141818.611338,1134607.14344465,1714171.10638554,1451560.21367006,1976837.24181285,1481398.98885586,2378401.48827803,2155811.49243647,1750336.32147663,794779.20825442,1510130.68762231,1031721.55056686,1197889.49417047,1627055.87238063,1078517.31845822,955881.014507835,897897.715221746,958766.12278892,1570063.65491752,1585052.29503178,1692414.73047356
1781.42374,0.665,2204608.57518886,2128893.50187706,2194341.82203396,2561402.37940578,1874937.38068144,1407901.80030365,1677859.03091334,1099396.83061288,1487003.5034455,1667287.57141547,1669724.83440361,1970819.34170642,1701963.72220364,1553711.65500858,1871320.30065396,1851457.02644447,1941598.71634781,2341961.76929468,1444868.14386564,1925761.92365649,1488865.24602783,1574493.83680139,1377114.50727102,1419315.81679764
1457.45828,0.673,2535152.80364659,2199848.47551994,2623377.57527128,2115217.07213128,1953151.28196888,2281837.00719298,2447632.30408822,2775411.47719531,2616518.00880022,2577338.16916525,3213792.55955,2437935.79745893,1423530.63434549,2090707.59189159,1401923.52134879,2539310.96398,2439127.65288763,2770266.65165762,2117349.16712952,1759634.65901933,1702538.57019813,2740232.9221439,3149742.02290109,1855833.86466724
432.23585,3.591,52258.8108657082,41725.4302043413,50637.3296435954,50443.5560323109,45972.4111965081,42329.4407176526,1413585.79979856,1435812.55411325,1024271.24313728,1583475.71561447,712660.880073973,1429248.9845346,60066.7088655865,49588.3703268358,120143.194192695,85663.3070615377,98939.4034218538,49637.2961677119,1420450.65266016,2321395.18836495,2036502.04270757,490513.99634709,1484461.32232705,975120.820483766
598.23402,1.085,323393.51254951,323235.581587947,300582.480708766,407943.951405181,122747.62230289,222723.874611549,212422.589130738,303482.501842378,697101.87037539,2384258.52171709,743727.250116803,2204590.21283551,107916.258812248,1515509.33513934,150014.842270327,264398.763232069,643467.717206693,1009604.72645144,609607.803513435,1452136.69911384,593385.810902449,313743.988476463,447648.938188796,433407.50459847
2175.52619,2.762,2144406.09886081,1116131.88235312,748696.655553733,1014856.19580482,933163.265566632,857650.109882469,592800.479775388,631550.255939545,462452.222778051,2186100.9651338,1073163.00941967,2210782.14928529,1279703.26257975,918411.021218795,1019840.52259599,921018.171176978,1169813.5689373,791127.041278234,1072771.24371311,930589.741367236,720929.728814137,753104.996874592,1231966.67797902,1068526.40826313
1557.39346,0.674,1332506.87903428,1004633.46331424,1430405.69776367,1009192.86685447,1222137.88871961,1984119.55412405,1573075.5310965,2402943.53489215,1642603.09872511,2211618.53311762,2417190.17161483,2408255.48405193,1120775.35629451,2001211.70354448,1247286.66052628,1738818.69821449,2144690.4808876,1476114.39052641,1155069.61389435,1150583.9836304,1417065.56672017,1893146.11311983,1750656.93810865,1851270.717281
450.8536,0.715,1791047.96257665,1929324.21951166,1513973.57924671,1222060.05077144,1509074.29489298,303153.902651583,1745122.10917065,1977025.93731265,1686956.21730195,987209.600155191,1809794.38740796,509018.25686269,1872524.21950727,1631680.14049359,1777814.62328818,1448161.90290915,973506.634614305,394258.754843141,557660.591850569,1850853.19236941,2122035.49178595,1486542.94930789,2212740.60555847,1744096.71758989
1780.5281,2.632,1110714.03735014,1900139.57517398,2085902.04676394,805094.184310493,466002.403870757,767233.428786469,2213993.63051592,1161762.66720453,543209.454111298,245184.530468836,810219.881422781,342869.930635744,2257178.41037513,1553916.88098707,1530193.69763209,705302.379751433,18757.0191485025,17817.9525371016,353661.310008655,802665.320273321,764243.517469971,879848.326073606,841119.206413315,1220306.2149718
261.15751,2.989,198358.460411125,138962.403045091,185101.824275883,113665.248235432,36072.3224488323,108196.653726573,1426008.55179981,1435722.13810184,1269361.13652317,2215391.80744751,1274550.31265302,1506693.4276942,94943.406868245,69313.0707996868,136383.608203596,104927.530694063,101921.901312832,86411.0047645358,1379854.67539524,1574462.82108392,1482705.23453531,767192.712256277,1527917.00785787,1175534.98457346
1355.52407,0.682,2912697.2701157,2684673.47505454,2762793.77310089,3048930.34086696,1814435.83402269,1923064.97972449,2675731.44489976,2588942.62604967,2348075.28789228,2404483.77167737,2298347.29663209,2224837.26907488,2587494.09425062,2973793.65539949,2004322.86954758,2955539.06551288,3270384.60275468,2135871.0393203,54835.6254849641,2740906.86244764,2053603.96799891,2074327.83400223,2103755.42010575,2180843.10222386
